Index,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,Company
2021,FY,24.736607142857146,5.233035714285714,11.132142857142858,2.1767857142857143,7.708035714285713,39.22589285714286,37.81785714285714,39.22589285714286,6.663392857142857,82868800000.0,82385800000.0,14.139020644941134,2.991113517415629,6.6465190888675,33.99048400328138,1.8862540686955132,1.8862540686955132,2.973679841183902,6.511681947518178,6.6077799165864635,33.79237079573421,0.070726256443921,0.029419998841542293,0.3395169917829422,0.25346225084538393,-0.038175782484982615,3.0988480697384806,34.333333333333336,2.127282033782631,0.0,0.0,0.0,0.09611983396498827,0.026797396727217114,-0.8044594161052294,-0.3620285147085364,-1.6140971998712583,0.013643746616134272,67.96018106611331,0.1198474010491178,0.10233622014247801,-0.05022321428571429,13483000000.0,42356000000.0,4991000000.0,0.1657068718275556,4611500000.0,1967500000.0,5047000000.0,69.9698610359141,36.83369980326352,94.7665200786946,5.216531726605159,9.909403669724773,3.8515712057053713,0.13340768898094826,-8.955357142857142,MU
2020,FY,19.31081081081081,2.4207207207207206,7.482882882882882,0.07477477477477477,7.335135135135134,35.13153153153153,33.72432432432432,35.13153153153153,6.63963963963964,51426300000.0,50978300000.0,19.13892817268329,2.3991742477256817,6.191464001926318,619.5939759036145,1.318758334188122,1.318758334188122,2.37827385117798,5.78575644081262,6.137527088851432,614.1963855421686,0.05224952990979324,0.0016139601721298247,0.3765001538619346,0.27351987778978354,-0.05084553399160141,2.7076111529766393,15.479381443298971,3.0649446494464945,0.0,0.0,0.0,0.12129694425005833,0.029099444837736133,-0.9900072236937154,-0.38362491252624215,-1.4553982300884956,0.015302076043853509,43.7433605522394,0.06383521459090619,0.05155806278302249,-0.722972972972973,11330000000.0,37434000000.0,3283000000.0,0.18401887373063905,3553500000.0,1934000000.0,5362500000.0,66.61441567529741,53.73345427669153,137.50957468252372,5.479294478527606,6.792788680967594,2.6543606206527555,0.06890450302595139,-7.408108108108107,MU
2019,FY,21.010771992818672,5.666965888689407,11.839317773788151,3.060143626570916,7.140933572710952,32.20915619389587,31.59964093357271,32.20915619389587,5.367145421903052,49762380000.0,48461380000.0,7.882524948518928,2.1260522942835167,3.773021457275002,14.59735406277501,1.386872718151668,1.386872718151668,2.0704682560027345,3.859004618569837,3.6743786488740615,14.215717219125846,0.12686290326145974,0.06850556585115103,0.3376996181823249,0.24785730357763824,-0.10359929925147317,2.5826291079812207,57.625,2.07439446366782,0.0,0.0,0.0,0.10428949841920876,0.03207396649416,-0.7415270301008416,-0.4178415790822866,-1.8030973451327437,0.010381953345296078,64.08497688788873,0.17356519283714145,0.13341363934149073,0.7120736086175943,10113000000.0,35202000000.0,4386000000.0,0.16306680415818958,4336500000.0,1684500000.0,4356500000.0,49.823763137657004,48.1820686397985,147.04581234256932,7.325821596244133,7.575432319618366,2.4822196170379054,0.1759426994788328,-8.779174147217235,MU
2018,FY,26.38107638888889,12.269965277777779,15.104166666666664,7.396701388888888,5.904513888888888,28.03298611111111,27.43489583333333,28.03298611111111,4.323784722222221,60779520000.0,58912520000.0,4.299930668553237,1.9999183968938168,3.4930758620689657,7.1329092829480105,1.882068495695795,1.882068495695795,1.9384857359086567,3.0361018346732638,3.3857770114942527,6.9138035441849555,0.232561889267964,0.14019524997894028,0.31621973121942154,0.2354297307266691,-0.09621727478870336,2.787452207160237,43.842105263157904,1.2307257037770547,0.0,0.0,0.0,0.07044848803922214,0.03594153448911841,-0.5102873563218391,-0.29215886282123,-1.865728094137424,0.006515086703300319,87.97263631297291,0.3985434054542555,0.3380204223162829,2.1666666666666665,10285000000.0,31605000000.0,5827000000.0,0.14364897504180346,4618500000.0,1512500000.0,3359000000.0,65.79151722549439,49.40640000000001,104.97399999999999,5.547827674333699,7.387706855791963,3.477051460361613,0.4376974050907289,-7.707465277777778,MU
2017,FY,18.66115702479339,4.673094582185492,7.486685032139577,3.1395775941230486,4.984389348025712,17.09917355371901,16.395775941230486,17.09917355371901,10.795224977043159,34815330000.0,40861330000.0,6.841291019846728,1.7131842338352523,4.270247761560162,10.182898508335773,1.8696810053165782,1.8696810053165782,2.0106943214250568,4.227763062596999,5.011815282718018,11.951251828019887,0.14617124123195158,0.09820386594066463,0.8520487621502605,0.4490038487661309,0.6255561303673047,2.3353955755530564,9.763727121464226,1.6017681728880158,0.0,0.0,0.0,0.0897549453793918,0.045704097803939324,-0.5806451612903226,-0.2329495128432241,-1.226107226107226,0.01057966735557524,42.401488701565754,0.19558696086927535,0.15091486017615136,-5.562213039485767,7123000000.0,17855000000.0,-3409000000.0,0.5990548305676386,2913500000.0,1259500000.0,3006000000.0,67.51476232654268,40.93429244489315,95.90232205956586,5.406225059856345,8.916729182295574,3.805955811719501,0.27329359325492725,-4.347107438016529,MU
2016,FY,11.968146718146718,-0.26640926640926643,3.057915057915058,-2.5569498069498064,4.245173745173745,11.66023166023166,11.930501930501931,11.66023166023166,9.987451737451735,17239040000.0,23009040000.0,-62.46028985507246,1.3903572868779739,5.441616161616162,-6.507753869384674,1.427072847682119,1.427072847682119,1.855717396564239,7.281341772151898,7.262954545454545,-8.685934314835787,-0.016010172260172262,-0.153662848975349,1.2096026490066225,0.5305737109658678,1.825949367088608,1.9638055842812825,0.38443935926773454,-11.52,0.0,0.0,0.0,0.13041374304379386,0.020624546114742192,-1.8361742424242424,-0.4691507379627389,-1.952013422818792,0.015404468102266313,8.360254760603857,0.0073992512662409155,-0.010232834050126056,-6.9676640926640925,4660000000.0,12360000000.0,-5117000000.0,0.8203642384105959,2287500000.0,1103000000.0,2614500000.0,60.877490120170975,43.75277946230039,106.57822922983624,5.995647969052224,8.342327150084317,3.4247144340602285,-0.0228476821192053,-5.614864864864866,MU
2015,FY,15.132710280373834,2.709345794392523,4.867289719626168,1.1093457943925231,3.290654205607477,11.497196261682243,11.953271028037387,11.497196261682243,7.253271028037382,17751300000.0,22854300000.0,6.123249396343567,1.09630064229249,3.4084677419354836,14.954759898904802,1.4429604942285807,1.4429604942285807,1.4114562747035573,3.7502953724975385,4.3883064516129044,19.25383319292333,0.16331198278435946,0.06686834203692124,0.8863599414729312,0.4516422979745682,0.8373810305218248,2.201280409731114,8.080862533692722,1.7964815453604692,0.0,0.0,0.0,0.09510869565217392,0.01859752309157934,-0.7720814132104454,-0.2483325098814229,-1.5076865391826022,0.010375494071146246,26.473993042703622,0.14813716770431862,0.1223516502068034,-4.049299065420561,4691000000.0,12790000000.0,-2308000000.0,0.6007153308405138,2706500000.0,1069500000.0,2397500000.0,56.51278409090909,33.91637059305821,77.80814430172178,6.4587155963302765,10.761764705882351,4.691025641025641,0.2356527393919688,-3.757943925233645,MU
2014,FY,15.432075471698113,2.8726415094339623,5.376415094339624,2.8688679245283017,4.277358490566038,10.16132075471698,10.476415094339623,10.16132075471698,6.6056603773584905,34778600000.0,37278600000.0,11.421543513957307,2.126091209194278,6.1025793998947195,11.436566918776718,3.2289109646272403,3.2289109646272403,2.2789216285609486,6.623773987206823,6.5412528513774335,12.258664912857613,0.08755384058012686,0.08743882732484919,1.0142976511001764,0.4855987198862121,0.44420753375977257,2.1294949075036373,8.769886363636363,1.850925625202988,0.0,0.0,0.0,0.08381220198068222,0.020801849053249177,-0.466397613616424,-0.16248930187064434,-1.2639087018544937,0.007030199290866854,25.627547976545447,0.1745349691864081,0.13822060826146165,-2.8150943396226413,5434000000.0,11105000000.0,-680000000.0,0.61739857023489,2617500000.0,1083500000.0,2552000000.0,64.8422790072136,37.399047706254,82.05063638860909,5.629043358568479,9.759606791778372,4.44847250509165,0.282703555844397,-2.5075471698113208,MU
2013,FY,8.880297543310167,1.1647254575707155,1.7725359694626603,0.5549574239013411,3.0351375159048644,8.947832044631499,9.415679749437214,8.947832044631499,6.134873250464913,13864469000.0,17021469000.0,11.650814285714285,1.5281019508431608,7.655697956929872,24.452326278659612,1.5165684751695472,1.5165684751695472,1.8760574231235532,5.264914630374267,9.398933738266152,30.020227513227514,0.08583091065370048,0.04089590448793964,0.9967184423539708,0.4766188931896642,0.9764924218991649,2.160242424242424,1.0216450216450217,1.516750418760469,0.0,0.0,0.0,0.10261214592747712,0.02019039648498797,-0.6869133075648812,-0.1371101069106139,-0.6895787139689579,0.010029758624490246,15.313058965474859,0.015740678983525644,0.06352765321375188,-2.8773123225995887,4786000000.0,9620000000.0,-201000000.0,0.6603587836359659,1809000000.0,933000000.0,2230500000.0,93.69392703626144,52.9366177691669,133.8063935787434,3.895663374838987,6.8950381679389325,2.7278218195545487,0.13016845329249618,-1.2175785455613193,MU
2012,FY,8.307102502017756,-1.0411622276029056,2.132768361581921,0.41868442292171104,2.5817191283292984,7.768361581920903,8.491727199354319,7.768361581920903,3.4715496368038736,6125616000.0,6928616000.0,-5.935674418604652,0.7439417051250911,2.89764238410596,14.760520481927712,0.7955345454545454,0.7955345454545454,0.8414641729414623,5.451310778914242,3.277491012298959,16.695460240963854,-0.16847285236292972,0.06774828849865874,0.7676623376623377,0.41254885538805136,0.6317859952793077,2.5670976370931786,-3.452513966480447,-2.0504364694471393,0.0,0.0,0.0,0.11148894826329853,0.02589335566722501,-0.8036896877956481,-0.2063395676463444,-0.7935544138253152,0.01056594607724071,13.490100244727463,-0.05113777410012412,-0.07394139141649353,-1.492382970137207,3515000000.0,8046000000.0,-153000000.0,0.4236363636363637,1393000000.0,409000000.0,1946000000.0,57.139300461501094,41.09138453069089,91.02394715111477,6.387897595034912,8.882640586797066,4.009933774834437,-0.13402597402597402,-1.7140839386602098,MU
2011,FY,8.894736842105264,0.16902834008097167,2.51417004048583,-0.06680161943319839,2.1862348178137654,8.572874493927126,9.971659919028339,8.572874493927126,2.1508097165991904,5671120000.0,5512120000.0,33.95880239520958,0.6453254437869822,2.283059581320451,-85.9260606060606,0.6695537190082644,0.6695537190082644,0.6272325898953118,2.1208618699499806,2.2190499194847018,-83.5169696969697,0.029447446007137917,-0.011637912793240135,0.5785123966942148,0.3321583514099783,-0.06117737591381301,2.3516129032258064,6.088709677419355,13.073684210526313,0.0,0.0,0.0,0.0900091033227128,0.028063991323210413,-1.0265700483091786,-0.2901684114701866,-1.2114014251781473,0.00864815657715066,5.7099756367429055,0.061522164276401566,0.011647370623517924,-0.5842611336032388,3352000000.0,9438000000.0,932000000.0,0.23624557260920895,1514000000.0,399500000.0,1925000000.0,62.1762630860264,0.0,107.99431009957327,5.870407481629926,0.0,3.3798076923076925,0.01971664698937426,-2.580971659919028,MU
2010,FY,9.557183098591551,2.084507042253521,3.4884507042253516,2.7943661971830984,3.2822535211267607,9.03661971830986,10.696338028169016,9.03661971830986,2.8597183098591548,6061625000.0,5508625000.0,3.2765540540540536,0.7146457203489743,1.957889211886305,2.444203629032258,0.7558135910224438,0.7558135910224438,0.6494488328224476,1.3723530144494271,1.7792716408268734,2.221219758064516,0.3051986884705009,0.4091312148145093,0.6081047381546134,0.3319267678486354,-0.13776781265570506,2.343819393042191,8.926966292134832,1.6294736842105264,0.0,0.0,0.0,0.07356755482197595,0.021983257333424083,-0.19896640826873385,-0.07262438104220703,-0.30723192019950124,0.010964395189813724,20.587136576564948,0.13251605370694688,0.12874043145441896,0.0780281690140845,3631000000.0,9493000000.0,1456000000.0,0.2942643391521197,1164500000.0,662500000.0,1378500000.0,65.8824569676963,50.56085298196949,112.00589459084604,5.540169823644677,7.219023779724655,3.2587570621468926,0.23067331670822944,-0.6940845070422536,MU
2009,FY,5.998501311352568,-2.2917447233670543,1.506182090670663,0.8967153740477083,1.8546272011989509,5.812414137629575,7.863119770201074,5.812414137629575,4.037716997627077,5741019000.0,7354019000.0,-3.1286207084468667,1.1952985633978763,4.760380597014925,7.9958481894150415,1.233566609368285,1.233566609368285,1.531130335207162,16.675780045351473,6.097859867330017,10.242366295264624,-0.31962966853096986,0.12506490572492446,1.0345938977223894,0.4203404626800524,3.6575963718820863,1.7674418604651163,-12.407407407407408,-0.6572207084468665,0.0,0.0,0.0,0.13470747449510725,0.030030554343081627,-0.4046434494195688,-0.1016031646887362,-0.2281439925198691,0.0,17.312215692209197,-0.17515424030116072,-0.16515165151651515,-2.7950543274634696,1452000000.0,6296000000.0,-1471000000.0,0.665663944993554,915000000.0,561500000.0,1139000000.0,60.64334790755778,36.62533384204502,68.72472338801985,6.018796992481202,9.965779467680607,5.311043566362716,-0.3942844864632574,-0.6094667166229549,MU
2008,FY,7.561165048543688,-2.0957928802589,1.3177993527508092,-1.9559870550161813,1.7631067961165048,7.997411003236245,11.159870550161813,7.997411003236245,3.528802588996764,3275400000.0,4758400000.0,-2.023100679431748,0.5607601438109913,3.217485265225933,-2.1677035076108537,0.5301715765619942,0.5301715765619942,0.8146550248245163,10.366884531590411,4.674263261296661,-3.1491727332892125,-0.4942907736459669,-0.4613177016547597,0.7101003561022985,0.32665673864482503,3.230936819172113,2.3648310387984983,0.0,-0.6287831995058678,0.0,0.0,0.0,0.11641842150316728,0.031422189128816086,-2.4842829076620827,-0.43297380585516176,-1.2276699029126217,0.0,19.419594059208627,-0.13480392156862744,-0.12446186961869618,-2.07831715210356,2181000000.0,8621000000.0,-608000000.0,0.4412431207510521,1013000000.0,726500000.0,1411500000.0,64.4889573703133,36.958107191316145,79.9211329715061,5.659883720930233,9.87604690117253,4.567002323780017,-0.2620589187439301,-3.2737864077669903,MU
2007,FY,7.3956572617344944,-0.41607073202444417,1.2183071122090756,-3.4663892861786505,3.401378234299831,10.07931348329216,12.277987257833832,10.07931348329216,3.133532700559095,8806195000.0,9024195000.0,-27.519359375,1.5482058720112517,9.398287086446103,-3.303148912228057,1.1359900670794634,1.1359900670794634,1.5865321729957806,6.319464285714287,9.630944503735325,-3.384919354838709,-0.03633805519864142,-0.30274142237368123,0.5752063983488133,0.3009178026724254,0.15266106442577032,2.5834155972359327,0.0,-2.928125,0.0,0.0,0.0,0.14152601969057665,0.06181670940747739,-3.8452508004268937,-0.6334388185654009,-2.0972060535506403,0.0,9.713825978170881,-0.021888680425265792,-0.023018270752409725,-0.43102327395657264,3208000000.0,9443000000.0,775000000.0,0.3108875128998968,975000000.0,855000000.0,1247500000.0,63.7851617440225,67.77440347071585,121.29718004338396,5.722334004024145,5.3855140186915875,3.0091383812010446,-0.0412796697626419,-4.684696398387726,MU
2006,FY,7.618497109826588,0.5895953757225434,2.917630057803468,0.9450867052023122,4.449421965317919,11.72543352601156,12.705202312138727,11.72543352601156,0.8251445086705202,11957760000.0,11097760000.0,29.308235294117647,2.268163884673748,5.922615156017832,18.284036697247707,1.4737194971653933,1.4737194971653933,2.1050379362670717,6.501323960164031,5.496661713719663,16.969051987767585,0.03412010276172126,0.054692517662170835,0.3129159477446389,0.20775713935029866,-0.5038078500292912,3.0710415412402168,0.0,4.948529411764706,0.0,0.0,0.0,0.1244309559939302,0.07282546436461829,-0.6760772659732541,-0.25891502276176026,-1.0655737704918034,0.0,12.471903670601618,0.033143939393939385,0.036007413290971665,2.5122832369942203,3440000000.0,8792000000.0,2562000000.0,0.0703721962040917,875200000.0,803250000.0,867250000.0,66.18740515933233,76.54960707269154,86.3199901768173,5.514644351464435,4.768149882903981,4.228452751817239,0.0502834606852354,-1.972543352601156,MU
2005,FY,7.534661108537903,0.2902578354176316,1.9110699397869384,0.2670989655704802,1.9922803767176165,9.027018681488343,8.62528948587309,9.027018681488343,1.802068859039679,7526273999.999998,8168973999.999998,40.03337234042553,1.5422060571288059,6.080363548230731,43.504473988439294,1.2872466990490523,1.2872466990490523,1.6739014794475635,5.583332649853051,6.599591210211666,47.219502890173395,0.024979159674494975,0.02298614161535974,0.3693644386673052,0.2697342126298961,0.43927277698038414,2.989576946658492,0.0,6.5840425531914875,0.0,0.0,0.0,0.12370394655956725,0.032499000799360515,-0.8602359024074971,-0.21818777918937748,-0.8420719652036378,0.0,7.6781290241943,0.030948518739861687,0.024269964627817508,0.17345993515516442,1947000000.0,5586600000.0,766000000.0,0.19963056714784155,784050000.0,774350000.0,674800000.0,59.41477808286546,73.54929841473863,75.40635711225363,6.1432527693857,4.962657807308969,4.840440699935192,0.03215434083601286,-1.6439709742164583,MU
2004,FY,6.865471551052222,0.2450506625097428,1.80639127045986,0.12174590802805925,1.918939984411536,8.75261106780982,8.322057677318783,8.75261106780982,1.712392829306313,7473475000.0,8085875000.0,47.54118956743003,1.6968972798692157,6.449322575077669,95.69110115236877,1.331031381349291,1.331031381349291,1.835946369374688,5.578389099689548,6.977800310666207,103.53233034571063,0.021034391631737582,0.01045029253459736,0.3820616940941797,0.27644329896907216,0.4224905139703346,2.7144326715358504,0.0,7.371501272264631,0.0,0.0,0.0,0.1714045683665592,0.035592783505154636,-0.9326026924404556,-0.2453794105626448,-0.8876386036960986,0.0,6.946851493250763,0.03678604575789272,0.02100537160266175,-0.06995323460639127,1666600000.0,5338600000.0,493500000.0,0.19564365605186293,708100000.0,755450000.0,497750000.0,64.12072567095046,94.0647353940767,68.29794465123807,5.6923872301925815,3.8803064556644062,5.344231101885487,0.02799743534943364,-1.6846453624318003,MU
2003,FY,5.088559670781894,-2.0958024691358026,0.4678189300411522,-0.8844444444444445,1.5173662551440332,8.182716049382716,7.706008230452674,8.182716049382716,1.7876543209876543,8532276992.1495,9047976992.1495,-6.701442815071865,2.760093485636949,30.02208653113828,-15.879912510979901,1.7164105797926976,1.7164105797926976,2.926916505078608,932.7811332112886,31.836653737331105,-16.839711505954774,-0.14922159713889555,-0.06297263913189488,0.43999195332930996,0.3055516750020955,53.16494845360825,2.0513595166163143,0.0,-0.22321709079484764,0.0,0.0,0.0,0.2123378513893831,0.040457098153167,-2.890570021111893,-0.2657458027367127,-0.6789817340276055,0.0,19.643332743249115,-0.19245117757736974,-0.18536528550214015,-0.9462139917695472,1044000000.0,4681400000.0,-150200000.0,0.2184671092335546,590250000.0,634350000.0,481200000.0,75.8620968524569,83.82567480719793,48.955976863753214,4.81136186770428,4.354274520777948,7.455678006708193,-0.25612552806276395,-1.3522633744855967,MU
2002,FY,4.304239401496259,-1.5078969243557772,0.9610972568578554,-0.7218620116375727,1.6392352452202823,10.58520365752286,10.056525353283456,10.58520365752286,0.600166251039069,10269776668.29165,10325776668.29165,-11.322796767686494,3.9666962797573,17.764706224341204,-23.652180258617342,1.6129694782930186,1.6129694782930186,3.9883262527198338,57.718147950204866,17.861575278138126,-23.781153082200948,-0.08831740253908335,-0.04227940042168687,0.1867441495209675,0.157379219060225,0.31302403577417554,2.8140770252324043,0.0,-0.6373759647188534,0.0,0.0,0.0,0.2168018539976825,0.04195896757114494,-1.7510811278325549,-0.3910003862495172,-0.8597757771360625,0.0,18.950762804549857,-0.15073507791825932,-0.12531085935341255,0.7863674147963424,1366000000.0,6049000000.0,930000000.0,0.05669860216742579,665000000.0,533000000.0,518000000.0,75.84781769022791,74.90368943547193,73.6868424951845,4.812267657992566,4.872924187725632,4.9533944954128435,-0.1424532746976598,-1.6829592684954282,MU
2001,FY,6.6439905469277525,-1.0550303848750844,1.3320391627278865,-1.1807900067521944,2.8325455773126267,12.044226873733964,11.709993247805535,12.044226873733964,0.7511816340310601,21536357232.3822,21598357232.3822,-34.45817157181152,5.471774494367795,27.29230418499836,-30.788216200689355,3.0184102638237142,3.0184102638237142,5.487526927102366,497.65800074613367,27.37087470837942,-30.87685093978871,-0.029020692462337405,-0.032479959003848036,0.17210932025227751,0.14683725935669018,1.4285714285714286,4.567685589519652,0.0,-1.2625600000000001,0.0,0.0,0.0,0.12436799715439925,0.023675714456534738,-1.8864529210492968,-0.3782108285271476,-1.3357860732232592,0.0,16.90881632662865,-0.1272146951537259,-0.07654623392529088,2.1767386900742745,2451000000.0,6937000000.0,1910000000.0,0.06236860546601261,1182850000.0,988900000.0,597900000.0,73.44698798241825,47.932697240176466,45.96670770493486,4.969570707070707,7.61484375,7.940529531568228,-0.08759635599159075,-2.512829169480081,MU
2000,FY,13.316935923035036,2.730441096387729,3.754401887819931,1.5975676166273372,4.477037574877473,11.675440188781991,11.650571791613725,11.675440188781991,1.781811581049192,44515580042.24835,44795480042.24835,29.594189630533403,6.067851647594613,21.522786850190183,50.580138668615334,6.920954608558513,6.920954608558513,6.106004394892295,13.594161216996948,21.658115380867553,50.898170710428765,0.0337904167164038,0.01977060613755284,0.4664490049751244,0.31149872813165136,0.08494173343044427,2.9768740515933234,0.0,1.3750166201303018,0.0,0.0,0.0,0.058271880920900174,0.02211493536832269,-0.5744814582023884,-0.16196175183675696,-1.1950115659257772,0.0,26.782079614399127,0.28723697394789577,0.1597069597069597,1.8131693592303504,3256900000.0,6418300000.0,1904200000.0,0.15261194029850747,1133350000.0,732900000.0,535400000.0,78.29566675299539,135.48164092175236,65.14358065332996,4.661816102179578,2.6940919634329377,5.603007945516459,0.23386194029850746,-2.156834271192594,MU
1999,FY,7.219025700038358,-0.13214422708093596,1.626198695818949,0.08438818565400844,3.0955120828538547,7.602608362102032,7.194092827004219,7.602608362102032,2.9305715381664754,19417074801.05976,20761074801.05976,-281.8153091590676,5.158627736732137,22.900194363792615,441.29715456954,4.898353885232028,4.898353885232028,5.515694686785271,28.116298484642147,24.48528694546498,471.84260911499456,-0.0035484232669402674,0.002266046788757209,0.757063572149344,0.4308686288585786,1.8201516793066088,3.06941431670282,0.0,-12.306240928882437,0.0,0.0,0.0,0.08557385759829968,0.03058147882268485,-0.9481070881000118,-0.2135759829968119,-0.9532787857227558,0.0,4.754410387282871,-0.007777593910309449,-0.010204383886255924,-1.3123321825853471,1908000000.0,3751000000.0,-171000000.0,0.3854692230070636,591500000.0,0.0,328500000.0,67.2011158342189,0.0,44.4869959039595,5.431457431457432,0.0,8.20464480874317,-0.017381432896064582,-1.5418105101649406,MU
1998,FY,7.096842601319509,-0.5506597549481621,0.4458058435438266,-1.2203110273327051,1.5315739868049008,6.3454288407163055,6.145146088595665,6.3454288407163055,1.8072573044297835,5225550195.241401,5433550195.241401,-22.36007785725888,1.7349680252469872,27.61918707844292,-10.08988259363082,1.940419678886521,1.940419678886521,1.8040274229693551,21.3835111973294,28.71855282897146,-10.491504528367253,-0.04472256341788024,-0.09910918097612398,0.7408095061269959,0.4255546075085324,0.8185753640299095,2.0256756756756755,0.0,-0.8095849379546427,0.0,0.0,0.0,0.09024203990836348,0.018131399317406142,-3.737315010570824,-0.23476875062253064,-1.165677546983185,0.0,8.866728626476139,-0.12502532928064844,-0.05077123615033673,-1.9604147031102732,759000000.0,2608000000.0,-496000000.0,0.2848124767916821,474500000.0,0.0,372500000.0,59.38112155118032,0.0,38.40299370887266,6.1467346938775504,0.0,9.50446735395189,-0.08678054214630522,-1.6661168708765317,MU
1997,FY,8.126444752658347,0.7679149329634767,1.3952843273231623,0.20041608876560327,2.2838650023116043,6.664355062413316,6.546463245492372,6.664355062413316,1.7868700878409616,9715323789.5007,9868323789.5007,29.24540574804545,2.7635681381028867,16.095632520710236,112.05679111304151,3.3698660386752337,3.3698660386752337,2.8070896855356846,9.299212014229834,16.349111645958747,113.82149699539448,0.034193404892897836,0.008924046370301754,0.6826222684703434,0.4056895485466914,0.14417640407086318,2.6293333333333333,0.0,1.8169777242624925,0.0,0.0,0.0,0.05942255724647987,0.010513296227581941,-0.8563618290258449,-0.1470345612288437,-1.1195581546458742,0.0,10.730670987755301,0.09812240916849548,0.06920833333333333,-0.9448682385575591,1222000000.0,2832000000.0,4000000.0,0.2681234824835241,403000000.0,0.0,352500000.0,47.656094438913385,0.0,65.2607120352867,7.659041394335513,0.0,5.59295154185022,0.115227193895248,-1.1948682385575589,MU
1996,FY,8.497209302325581,1.380232558139535,2.4662790697674417,-0.8497674418604652,0.6674418604651163,5.818604651162791,5.71860465116279,5.818604651162791,0.9418604651162792,4788034226.783,4917034226.783,8.067454468042124,1.3104259200785484,4.514883759342763,-13.103541945218938,1.913682744517586,1.913682744517586,1.3457316292032953,3.741465702924213,4.636524494844885,-13.456579712049805,0.12395483655486787,-0.07631524393790855,0.4996003197442047,0.3331556503198294,0.0981585755592756,1.449624060150376,0.0,1.7868576242628476,0.00651624414576559,0.05256950294860994,0.0,0.052520663418906335,0.011460554371002131,-1.3445544554455446,-0.3902512452788877,-3.920538905691504,0.0,13.442400105849135,0.3059604794298672,0.16001617686708008,-1.3424418604651165,299000000.0,2459000000.0,-286000000.0,0.1618705035971223,401200000.0,251150000.0,227900000.0,34.663911544145826,0.0,41.67348981077145,10.529682997118156,0.0,8.758565737051793,0.2372102318145484,-3.3160465116279068,MU
1995,FY,6.90205703599813,1.9731182795698925,2.428237494156148,0.7218326320710613,1.2992052360916315,4.432445067788687,4.335203366058907,4.432445067788687,0.3644226273959794,16221299875.396622,16249099875.396622,19.217272687355315,5.493717572187022,15.615421520404912,52.53011617680253,8.554635521251251,8.554635521251251,5.5031326837798025,10.486673039946188,15.64218316846036,52.62014208353828,0.0520365202840664,0.01903669880786601,0.4634004851808881,0.3166600598219756,0.017941271377863832,2.1066468253968256,0.0,1.2306598744224615,0.0018987380935306774,0.036488567705248186,0.0,0.04362109255935246,0.0149915312263505,-0.7027339237581826,-0.24723134758018084,-3.6683417085427137,0.0,14.027797891863624,0.5974379060872771,0.30882083927852777,0.2829593267882188,669300000.0,1854600000.0,395400000.0,0.0822170657103681,345700000.0,251150000.0,152900000.0,56.29457784400718,137.98411981636184,56.25950176864604,6.483750548967941,2.6452319331077048,6.48779296875,0.4451534648243856,-1.7064048620850865,MU
1994,FY,3.896172248803828,0.958133971291866,1.333732057416268,0.7332535885167464,1.0358851674641147,2.5095693779904304,2.397129186602871,2.5095693779904304,0.2990430622009569,4053473717.3084,4130473717.3084,10.121033002018477,2.4889314241117524,7.270804874095786,13.22503659806982,3.8641312843740714,3.8641312843740714,2.536211296394695,5.118306960729121,7.4089214660240374,13.476260089097554,0.09880414378656467,0.07561415747960568,0.457578646329838,0.3137254901960784,0.09541511771995044,2.8941605839416065,0.0,1.3920099875156056,0.0030097641802648914,0.030461922596754062,0.0,0.05120962790126489,0.031372549019607836,-0.4502242152466368,-0.154120103156085,-1.3852097130242826,0.0,7.355360811900709,0.4937101910828026,0.2702429149797571,0.4318181818181818,519000000.0,1002000000.0,313000000.0,0.11916110581506195,,,,52.892054525359214,0.0,46.700025335698,6.900847457627119,0.0,7.815841584158416,0.3817921830314585,-0.6004784688995215,MU
1993,FY,2.0687608089037086,0.26000000024975983,0.6426320851514237,0.434332373135766,,,,,,2090663542.6408317,,20.08322327224622,2.5240414615970437,8.12539270361769,12.022217036462516,0.0,0.0,,,,,0.049792803995857504,0.08317933347626917,0.0,0.0,,0.0,0.0,2.4716618635926992,0.0,0.0,0.0,0.0,0.0,-0.32413525068013993,-0.10068815646504888,-0.601297764960346,0.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,-0.20829971201565772,MU
